nome,lista,link
RE 832256 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29287&amp;data=03/03/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 855622 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29288&amp;data=03/03/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 854361 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29289&amp;data=03/03/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 856859 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29290&amp;data=03/03/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 861979 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29325&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 860031 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29306&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 859984 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29307&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 749339 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29326&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 862198 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29327&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 853542 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29328&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 630705 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29329&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
ARE 807656 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29308&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
RE 830657 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29309&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
RE 775685 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29310&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
ARE 834893 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29330&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
ARE 854697 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29311&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA12>
ARE 832538 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29331&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA13>
ARE 801689 EMB.DECL. NOS EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29332&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
HC 114558 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29312&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
Rcl 16294 EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29313&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA16>
RMS 33364 AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29333&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA17>
MS 30180 EMB.DECL. NO AG.REG. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29335&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA18>
RMS 30576 EMB.DECL. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29337&amp;data=03/03/2015&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA19>
ARE 858240 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29314&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
Rcl 19496 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29315&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 839606 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29336&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 690477 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29338&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 819651 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29339&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
Rcl 14706 EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29340&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
AC 3671 EMB.DECL. NO AG.REG. NA AÇÃO CAUTELAR,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29341&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
Rcl 7575 EMB.DECL. NO SEGUNDO AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29342&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
ACO 1532 EMB.DECL. NO AG.REG. NA AÇÃO CÍVEL ORIGINÁRIA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29316&amp;data=03/03/2015&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
RE 863171 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29274&amp;data=03/03/2015&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 785069 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29275&amp;data=03/03/2015&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 857660 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29276&amp;data=03/03/2015&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
ARE 838203 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29277&amp;data=03/03/2015&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 684567 EMB.DECL. NO SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29278&amp;data=03/03/2015&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 852278 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29111&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 845421 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29112&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 863018 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29113&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 467529 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29114&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
HC 125839 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29129&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
Rcl 18709 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29130&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
Rcl 18945 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29147&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
RMS 30987 EMB.DECL. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29148&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
RMS 31506 AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29149&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
MS 30109 AG.REG. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29150&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
MS 33395 EMB.DECL. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29151&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA12>
RHC 122969 AG.REG. NO RECURSO ORDINÁRIO EM HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29152&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA13>
RE 601799 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29144&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
RE 602686 EMB.DECL. NO SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29153&amp;data=03/03/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
Rcl 18805 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29365&amp;data=03/03/2015&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
HC 125853 EMB.DECL. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29366&amp;data=03/03/2015&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
ARE 810642 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29367&amp;data=03/03/2015&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
RE 864642 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29319&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
RE 850978 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29320&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
RE 851779 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29321&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
ARE 825678 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29322&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA4>
RE 798541 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29370&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA5>
Rcl 19533 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29323&amp;data=03/03/2015&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA6>
RE 862910 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29269&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
ARE 851052 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29270&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
ARE 807871 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29271&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
RMS 32842 AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29273&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA5>
Rcl 19138 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29285&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA6>
MS 29290 AG.REG. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29371&amp;data=03/03/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA7>
ARE 856919 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29030&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA1>
RE 850133 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29007&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA2>
ARE 851375 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29031&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA3>
ARE 853096 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29032&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA4>
RE 795687 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29033&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA5>
SS 4836 AG.REG. NA SUSPENSÃO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29008&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA6>
SL 799 AG.REG. NA SUSPENSÃO DE LIMINAR,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29034&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA7>
AR 2165 SEGUNDO AG.REG. NA AÇÃO RESCISÓRIA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29010&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA8>
SL 816 AG.REG. NA SUSPENSÃO DE LIMINAR,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29045&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA9>
SS 4759 AG.REG. NA SUSPENSÃO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29225&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA10>
RE 860518 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29173&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA11>
ARE 861231 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29174&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA12>
ARE 718361 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29226&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA13>
HC 126022 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29251&amp;data=26/02/2015&amp;ministro=MINISTROPRESIDENTE&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA14>
ARE 825918 AG.REG. NOS EMB.DIV. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29183&amp;data=26/02/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA1>
RE 609381 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29184&amp;data=26/02/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA2>
AI 860431 EMB.DECL. NOS EMB.DIV. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29245&amp;data=26/02/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA3>
RE 596663 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29246&amp;data=26/02/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA4>
RE 608482 EMB.DECL. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29247&amp;data=26/02/2015&amp;ministro=MIN.TEORIZAVASCKI&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA5>
MI 5008 AG.REG. NO MANDADO DE INJUNÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29170&amp;data=26/02/2015&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=TP&amp;sessao=E&amp;lista=LISTA1>
ARE 851852 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29133&amp;data=24/02/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 832741 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29134&amp;data=24/02/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 850405 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29135&amp;data=24/02/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 855072 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29136&amp;data=24/02/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 852221 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=29137&amp;data=24/02/2015&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
